LightValue,TempVal,Classifier
1996,37.56,on
1996,37.42,on
1996,36.98,on
1996,39.74,on
1997,36.4,on
1996,36.84,on
1996,36.4,on
1997,36.55,on
1996,36.98,on
1997,36.84,on
2002,37.42,on
1998,38.14,on
1998,37.42,on
1997,36.98,on
1995,36.4,on
1996,38.14,on
1997,37.85,on
1997,36.84,on
1997,38,on
1998,37.42,on
2000,37.71,on
1998,37.56,on
1999,38.14,on
1998,37.42,on
2000,37.56,on
2000,38.72,on
2000,38,on
1997,38.72,on
2000,38.14,on
2000,37.56,on
1999,38,on
2000,37.71,on
2001,37.71,on
2002,38.14,on
2003,38,on
2002,38.14,on
2000,38,on
1998,38,on
2000,38.14,on
2001,38.14,on
2001,38.14,on
2002,37.85,on
2001,37.71,on
2002,37.71,on
2002,38,on
2000,38,on
2001,38.14,on
2001,38.14,on
2001,38.14,on
2002,38.14,on
2001,37.85,on
2000,38,on
2003,38,on
2004,38.58,on
2000,38.58,on
2002,37.56,on
2002,38.58,on
2000,38.58,on
2000,38,on
1998,38.14,on
1997,38.14,on
2001,38,on
1998,38.14,on
2001,37.71,on
2001,37.85,on
2003,38.14,on
1998,38.14,on
2002,38,on
1999,37.56,on
2005,38,on
2001,38.58,on
2001,38.72,on
2001,37.71,on
2002,38.14,on
2001,38.14,on
2002,35.39,on
2003,36.98,on
2002,38.29,on
2002,38.87,on
2002,38.58,on
2002,38.58,on
2002,38.14,on
2001,38.58,on
2001,38,on
2001,38.14,on
2000,37.71,on
2000,38,on
2001,37.71,on
2002,38.87,on
2001,38.14,on
2002,38.14,on
2000,39.16,on
2001,38.14,on
2001,38,on
2001,38,on
2000,38.14,on
2002,38.14,on
2003,38.14,on
2001,38.72,on
2000,38.58,on
2001,38.58,on
2001,37.71,on
2002,38.87,on
2003,38.58,on
2002,37.56,on
2002,38.14,on
2002,38,on
1999,38.58,on
2000,38.58,on
2000,38.14,on
2001,38.14,on
2002,38.14,on
2000,39.16,on
2000,37.56,on
2001,38,on
2001,38.87,on
2002,38.14,on
2002,38.58,on
2002,40.32,on
2000,37.85,on
2000,36.55,on
2000,36.69,on
2000,37.56,on
2000,40.3,on
1995,36.84,on
2001,36.84,on
2000,38,on
2001,36.4,on
2002,38.14,on
2000,38.58,on
2001,37.56,on
2002,38,on
2000,36.98,on
2001,36.98,on
2000,37.56,on
2001,37.56,on
2002,37.56,on
2000,36.98,on
2002,36.84,on
2001,37.71,on
2000,38.58,on
2002,38,on
2002,37.56,on
2000,38,on
2000,38,on
1999,38.14,on
2000,37.42,on
2000,38.14,on
2000,38.14,on
1998,37.42,on
2000,36.98,on
1998,36.98,on
1997,37.85,on
1999,37.56,on
1997,38,on
1997,38.58,on
1999,37.85,on
1999,38,on
2000,38.14,on
1998,36.98,on
1999,39.3,on
2000,38.14,on
1999,37.85,on
2000,38,on
2000,38,on
2000,38.14,on
1998,38,on
1999,38,on
2001,37.71,on
2001,37.71,on
1999,38.58,on
1998,36.98,on
1999,38.14,on
1999,39.3,on
1998,37.42,on
1997,38.14,on
2000,38,on
1999,37.85,on
1994,38.14,on
2000,38,on
1999,38.14,on
1999,36.84,on
1999,39.74,on
1998,38,on
1997,38,on
1997,38,on
1999,37.42,on
2004,37.71,on
1996,38.58,on
1998,38.14,on
2002,38.87,on
1999,38,on
2000,37.56,on
1999,37.56,on
2000,38.14,on
1997,37.56,on
1996,37.56,on
1997,38,on
1997,38.72,on
1999,37.42,on
1997,37.85,on
1999,37.71,on
1998,38.29,on
1995,39.3,on
1998,38.29,on
1998,38,on
1998,38,on
1996,37.71,on
1997,38,on
1998,38,on
1999,38.29,on
1998,38,on
2000,38.14,on
1998,38.14,on
1998,38.14,on
1997,38,on
1997,38.72,on
1997,38.14,on
1997,36.84,on
1998,38.14,on
1999,38,on
1997,37.71,on
1998,38.87,on
1998,38.14,on
1998,38.14,on
1998,38.58,on
1997,37.56,on
1998,38,on
1999,38.14,on
1997,38.14,on
1997,39.16,on
1997,36.98,on
1999,40.46,on
1999,38,on
1999,36.26,on
1995,37.85,on
1997,38.14,on
1997,38.14,on
1997,38.14,on
1998,37.85,on
1997,38,on
1998,38.58,on
1998,38,on
1996,38.14,on
1998,36.26,on
1997,38.72,on
1997,38.14,on
1997,36.98,on
1997,36.84,on
2000,38.14,on
1998,37.71,on
1997,36.98,on
1998,36.98,on
1998,38.14,on
2000,38,on
1997,36.98,on
2000,36.98,on
1998,38.14,on
1999,38,on
1997,38,on
1997,37.56,on
1998,37.42,on
1999,38,on
1997,37.42,on
1997,37.71,on
1998,38.14,on
1999,36.98,on
1998,36.98,on
1997,37.85,on
2000,38,on
2000,38.14,on
1998,38,on
2000,37.56,on
2000,38.14,on
1998,38.72,on
1999,37.56,on
1998,36.98,on
1997,38,on
1998,37.71,on
1998,37.71,on
1999,37.42,on
2000,38.14,on
2000,37.42,on
1999,39.74,on
1998,38,on
1997,37.85,on
1998,38.14,on
2001,37.56,on
1998,37.85,on
1999,38.14,on
2000,38,on
1998,37.71,on
2000,38.72,on
2002,38.58,on
2002,38,on
1998,36.98,on
2000,38.58,on
1997,38.14,on
1998,38,on
2002,38,on
1999,38,on
2000,38.14,on
1997,38.14,on
2000,38.58,on
2000,38,on
2001,38.87,on
1999,38,on
2002,38.58,on
2010,38.87,on
2002,38.58,on
2001,38.14,on
2003,37.56,on
2002,38.14,on
2002,38.58,on
2003,38.14,on
2001,38.58,on
2002,38.14,on
2002,38.14,on
2002,38,on
1998,37.56,on
1999,38,on
2001,38.14,on
2000,37.71,on
2000,38,on
2002,38,on
2002,38.58,on
2000,38,on
1996,38.72,on
1999,38.14,on
2001,38.14,on
2000,36.98,on
1998,38.14,on
2000,38.29,on
2000,38,on
2002,38.87,on
1999,38.58,on
2000,38,on
2001,36.98,on
2000,38.43,on
2000,38,on
2000,36.98,on
2000,38,on
2001,37.71,on
2002,38.14,on
2003,37.71,on
2001,38.14,on
1999,38.14,on
2000,38.14,on
2000,38,on
2001,38,on
2000,36.98,on
1999,38.14,on
2000,40.46,on
2002,38.14,on
2000,36.98,on
1999,36.98,on
2001,37.71,on
2002,38,on
2000,38,on
1996,38.14,on
2001,38.14,on
2000,37.56,on
2000,36.84,on
1997,37.85,on
1998,36.84,on
2002,38,on
2000,36.84,on
1999,38,on
1998,36.84,on
1998,38.14,on
1999,36.55,on
1999,38,on
2000,37.71,on
2000,38,on
2000,36.98,on
1997,38.14,on
2001,37.42,on
1997,38.14,on
2000,36.98,on
2001,36.98,on
1999,36.55,on
2000,37.85,on
2001,37.71,on
1998,38.87,on
2006,36.98,on
1999,37.71,on
2000,38,on
1998,38.58,on
2002,38.58,on
2000,38.14,on
2002,37.42,on
1999,38.29,on
2002,38.14,on
2000,38.29,on
2000,38,on
1999,37.56,on
1998,37.56,on
2000,37.56,on
2000,36.98,on
2000,38.14,on
2000,36.98,on
2002,38,on
2002,37.56,on
2002,38.14,on
2000,37.42,on
2002,38.58,on
1998,38.14,on
1997,38,on
2000,38.14,on
2000,38.14,on
2000,37.71,on
1998,38,on
2000,38.87,on
2002,38.58,on
2002,38,on
2000,38,on
1999,38,on
2000,37.85,on
1999,38.14,on
2003,37.71,on
1999,38.58,on
2002,38.14,on
2002,38.87,on
1998,38.14,on
2000,38.14,on
1998,38,on
2000,37.71,on
1998,38,on
2012,38.14,on
2000,38.29,on
1999,38.58,on
1998,38.14,on
1997,38,on
2000,38,on
2000,38.14,on
1998,39.16,on
2000,38,on
2000,38.14,on
2000,38,on
1998,37.71,on
1999,38.58,on
2000,37.71,on
1998,38,on
1997,37.56,on
2000,38.14,on
2000,38.72,on
1997,38.14,on
1996,36.98,on
1997,37.42,on
1997,37.71,on
1998,38.58,on
1999,38.87,on
1999,38.58,on
2000,38.58,on
1999,38.72,on
1998,36.98,on
1998,38.14,on
1999,38,on
1999,38.58,on
2001,36.84,on
2002,38.58,on
2000,37.71,on
2001,37.56,on
1999,38,on
1997,38.14,on
1999,38,on
1996,36.98,on
1998,39.16,on
1999,40.32,on
1999,37.85,on
1997,39.16,on
1998,38.87,on
1998,39.16,on
2000,38.14,on
1997,38.58,on
1997,38.14,on
1997,36.84,on
1997,37.71,on
1997,38.14,on
1999,38.72,on
2001,38,on
1999,38.87,on
2000,37.56,on
1998,38.14,on
2002,36.4,on
1999,38.14,on
1999,36.98,on
1996,38,on
1999,36.55,on
2000,38,on
2000,36.98,on
1997,36.98,on
2001,36.98,on
2000,38.72,on
1998,37.42,on
1995,38.58,on
1998,37.56,on
2000,38.14,on
1999,36.98,on
1996,39.1,on
1998,37.56,on
1996,38.14,on
1999,37.71,on
1999,38.14,on
1999,38.14,on
1997,38,on
1998,38,on
1999,38.14,on
1999,38,on
1997,38,on
1997,38,on
1996,38.14,on
1996,38.14,on
1997,38.14,on
1999,38.14,on
1997,38.14,on
1999,38,on
1999,38.58,on
2000,38.14,on
1999,37.71,on
1998,36.98,on
1997,38.14,on
1999,37.42,on
1996,37.85,on
2000,37.71,on
1998,39.74,on
1998,38.14,on
1998,37.85,on
2000,38.14,on
1999,38,on
1999,38,on
1996,36.98,on
2000,38.58,on
2000,38.58,on
1998,38.29,on
1998,38.58,on
1998,39.16,on
1998,38.58,on
2000,38,on
1989,36.84,on
1998,38.14,on
1997,38,on
1999,38,on
1999,38.87,on
2000,38.58,on
1999,38,on
1998,37.42,on
1996,37.85,on
2017,38,on
2000,38,on
1998,38.58,on
1998,38.87,on
1998,38.58,on
1999,37.42,on
1999,37.56,on
1998,38.72,on
1999,38.14,on
1998,37.56,on
1999,38,on
1996,38.14,on
1997,38.14,on
1997,38,on
1997,38,on
1996,38.58,on
1998,38,on
1998,37.56,on
1998,38.14,on
1998,37.71,on
1998,38.72,on
1998,38.58,on
1998,38.14,on
1995,38.14,on
1996,37.56,on
1998,36.98,on
1997,38,on
1997,36.98,on
1998,38.14,on
1999,36.84,on
1997,38,on
1996,37.71,on
1997,38,on
1998,36.26,on
1998,36.98,on
1997,37.71,on
1996,38.14,on
1998,36.98,on
1998,36.98,on
1995,38.14,on
1996,38,on
1997,37.42,on
1997,37.71,on
1994,38.58,on
1998,38.29,on
1998,38,on
2000,38,on
1993,38.14,on
1996,36.98,on
1996,35.82,on
1998,38.14,on
1995,38,on
1998,38.72,on
1998,36.4,on
1996,36.26,on
1996,36.84,on
1998,36.98,on
1999,36.26,on
1998,36.98,on
1995,38,on
1997,36.98,on
1998,35.24,on
1998,36.98,on
1998,38,on
1998,36.84,on
1996,36.98,on
1997,36.98,on
1996,39.3,on
1998,36.98,on
1996,36.69,on
1993,39.88,on
1998,36.98,on
1996,37.71,on
1996,36.98,on
1996,38,on
1995,38.72,on
1996,38,on
1997,37.42,on
1996,36.98,on
1995,37.71,on
1998,38,on
1994,38,on
1996,38,on
1996,36.98,on
1998,38.14,on
1996,37.71,on
1996,36.98,on
1993,36.98,on
1996,38,on
1994,37.42,on
1996,37.56,on
1995,38.72,on
1997,38,on
1995,37.56,on
1991,39.16,on
1994,38,on
1996,37.71,on
1995,37.85,on
1996,38.58,on
1994,38.58,on
1998,36.98,on
1996,37.56,on
1995,37.71,on
1997,37.71,on
1998,38.14,on
1998,38.58,on
1994,38.14,on
1996,38.87,on
1996,38.58,on
1998,38.14,on
1996,38,on
1997,38.43,on
1996,38.58,on
1993,38,on
1995,38.14,on
1995,38,on
1996,39.16,on
1998,38.14,on
1998,38.58,on
1994,38.58,on
2024,38.58,on
2003,38.58,on
1994,38.58,on
1998,38.72,on
1998,38,on
1996,36.55,on
1997,38.14,on
1995,37.85,on
1997,38.43,on
1997,38,on
1998,39.1,on
1998,38,on
1996,38.14,on
1995,38.14,on
1997,38.58,on
1996,38,on
1997,38,on
1995,38.14,on
1996,36.84,on
1996,38,on
1996,38.87,on
1998,38.58,on
1998,37.56,on
1997,38.72,on
1998,38.72,on
1998,39.16,on
1996,38,on
1997,37.85,on
1997,38.14,on
1998,38,on
1998,38.58,on
1998,36.98,on
1998,38.14,on
1997,38.14,on
1997,38,on
1998,38.14,on
1997,38.58,on
1998,37.71,on
1997,37.71,on
1999,38.14,on
1999,38,on
1999,38.14,on
1998,38.58,on
1997,38.58,on
1998,37.56,on
2000,39.88,on
1998,37.85,on
1997,37.71,on
1998,36.84,on
1998,38.14,on
1998,38.14,on
1998,38.58,on
1996,38.72,on
1998,36.98,on
1998,36.69,on
1996,38,on
1998,36.84,on
1999,36.84,on
1998,36.4,on
1998,36.84,on
1996,36.84,on
1998,36.55,on
1998,36.98,on
1999,39.16,on
2002,37.56,on
2001,36.98,on
1999,36.98,on
1996,38,on
2000,36.98,on
1999,36.84,on
2000,36.84,on
1999,37.42,on
1999,38.58,on
1998,35.39,on
2002,38.14,on
1998,38.58,on
2002,38.14,on
2000,36.98,on
1999,38.14,on
1999,38.14,on
2000,36.98,on
2000,36.98,on
1999,38.14,on
1998,38.58,on
2000,37.56,on
2000,38,on
1997,38.14,on
2000,38.14,on
2000,38,on
2000,36.84,on
2000,36.98,on
1998,37.56,on
1999,36.98,on
1998,37.56,on
2000,37.56,on
1999,38.14,on
2000,37.85,on
2000,37.42,on
1997,37.42,on
2001,36.98,on
2000,37.56,on
2001,38.14,on
2000,38,on
1999,37.71,on
2001,38.14,on
2001,37.71,on
2001,38.14,on
1999,38.14,on
1999,38.14,on
2001,38.14,on
1998,38,on
2000,38,on
1996,38.14,on
2000,38.72,on
2001,38.14,on
2002,38.72,on
2000,38.14,on
2000,38.14,on
1999,38.14,on
2000,38.58,on
1988,37.56,on
1996,38.58,on
2002,38.14,on
1998,38.58,on
2001,39.45,on
2000,38.58,on
1999,38,on
1997,37.42,on
2000,37.42,on
2000,36.98,on
1997,38.14,on
1997,38,on
1998,38.14,on
1998,38.14,on
1998,38,on
1997,37.56,on
1998,38,on
1996,38.14,on
1997,38.14,on
2000,38.14,on
1996,38.14,on
1997,39.74,on
1997,38.58,on
1997,38.14,on
1997,38.14,on
1998,38.14,on
1997,38,on
1997,37.42,on
1999,38.14,on
1997,38,on
1999,38.14,on
1997,36.98,on
2000,38.58,on
1999,38.72,on
1996,39.74,on
1999,38.58,on
1998,38,on
1998,38.14,on
2000,37.56,on
1999,36.98,on
2001,39.16,on
2002,38.29,on
2003,39.16,on
2002,38.72,on
2004,38.14,on
2004,40.9,on
2002,38.72,on
2003,38.58,on
2003,36.55,on
2000,38.14,on
2001,38.58,on
1997,38.58,on
2003,38.87,on
2001,36.55,on
2000,36.84,on
1998,38.14,on
2001,37.42,on
2000,36.98,on
2002,36.84,on
1998,37.71,on
2001,39.16,on
2000,36.98,on
2002,36.98,on
2000,36.84,on
1999,37.56,on
2001,38.72,on
1998,38,on
2002,38.14,on
2002,36.98,on
2000,37.71,on
2001,37.56,on
2003,38.72,on
2002,37.71,on
2003,38,on
2004,38.58,on
2002,38.87,on
2006,38,on
2007,38.14,on
2009,38,on
2010,38.14,on
2013,38.14,on
2013,38.14,on
2019,38.14,on
2019,37.56,on
2021,38,on
2025,39.16,on
2030,38.29,on
2031,37.71,on
2035,38,on
2037,38.87,on
2039,38.72,on
2041,39.88,on
2048,38.87,on
2051,38.87,on
2053,39.3,on
2054,39.74,on
2060,39.16,on
2067,39.3,on
2074,39.74,on
2081,39.3,on
2089,40.32,on
2095,39.74,on
2102,40.46,on
2102,39.74,on
2109,39.45,on
2112,40.46,on
2115,40.32,on
2122,40.46,on
2130,40.9,on
2137,41.19,on
2148,40.46,on
2158,40.9,on
2155,41.48,on
2153,41.62,on
2156,42.2,on
2155,41.48,on
2162,41.4,on
2176,41.48,on
2190,42.6,on
2193,42.35,on
2193,42.2,on
2182,42.6,on
2173,42.35,on
2166,41.62,on
2166,41.62,on
2159,41.62,on
2157,41.62,on
2154,43.22,on
2156,41.4,on
2150,41.19,on
2148,41.4,on
2143,41.48,on
2144,41.62,on
2145,40.9,on
2147,41.19,on
2147,41.48,on
2160,41.4,on
2185,41.48,on
2208,41.48,on
2224,42.64,on
2246,43.51,on
2264,42.78,on
2284,43.8,on
2290,43.94,on
2285,44.9,on
2275,44.67,on
2274,44.38,on
2274,42.93,on
2288,44.38,on
2296,44.52,on
2301,44.38,on
2305,44.9,on
2319,44.38,on
2333,44.67,on
2345,44.52,on
2346,44.96,on
2354,46.26,on
2356,45.54,on
2360,45.1,on
2359,45.54,on
2355,45.68,on
2348,46.12,on
2343,45.54,on
2337,45.68,on
2334,45.68,on
2330,46.99,on
2325,45.83,on
2328,44.67,on
2339,43.22,on
2347,45.54,on
2351,45.54,on
2350,45.83,on
2345,46.26,on
2337,45.1,on
2326,44.38,on
2319,44.67,on
2320,44.52,on
2316,44.38,on
2310,44.38,on
2298,44.67,on
2295,44.9,on
2299,43.22,on
2302,44.9,on
2293,44.38,on
2282,43.8,on
2270,44.38,on
2255,43.8,on
2246,43.22,on
2244,43.22,on
2236,42.64,on
2229,42.78,on
2217,43.36,on
2205,42.78,on
2197,42.49,on
2188,41.62,on
2180,42.35,on
2174,41.48,on
2170,41.62,on
2165,40.75,on
2162,42.2,on
2156,41.62,on
2150,41.48,on
2146,41.19,on
2138,41.19,on
2132,40.46,on
2123,41.19,on
2117,40.46,on
2111,40.46,on
2105,40.3,on
2102,40.9,on
2098,40.9,on
2087,40.46,on
2089,39.88,on
2085,39.74,on
2085,40.3,on
2079,39.1,on
2082,39.16,on
2082,40.32,on
2080,40.46,on
2076,40.3,on
2076,40.46,on
2077,39.74,on
2076,40.46,on
2074,38.58,on
2075,39.3,on
2076,39.88,on
2075,39.16,on
2072,40.3,on
2074,40.3,on
2075,39.88,on
2072,39.74,on
2071,40.3,on
2076,39.74,on
2070,39.3,on
2069,39.3,on
2072,38.14,on
2072,40.32,on
2073,39.3,on
2073,40.3,on
2072,40.32,on
2082,40.46,on
2068,40.3,on
2076,40.9,on
2070,41.19,on
2071,40.3,on
2072,39.74,on
2072,40.3,on
2066,41.62,on
2072,40.32,on
2072,39.74,on
2071,40.17,on
2068,39.74,on
2069,40.17,on
2071,39.88,on
2071,39.74,on
2072,39.88,on
2072,40.3,on
2071,39.3,on
2072,39.74,on
2069,39.16,on
2071,40.17,on
2072,39.74,on
2069,38.87,on
2071,39.3,on
2071,39.74,on
2073,40.32,on
2072,39.74,on
2070,39.74,on
2070,40.3,on
2073,39.3,on
2074,39.88,on
2072,38.72,on
2071,39.88,on
2071,39.74,on
2073,40.3,on
2072,38.58,on
2073,39.3,on
2074,40.32,on
2074,39.74,on
2069,38.87,on
2072,39.74,on
2072,40.46,on
2073,39.74,on
2069,39.3,on
2074,40.9,on
2073,42.64,on
2074,40.46,on
2072,40.46,on
2072,38.87,on
2072,40.32,on
2071,39.74,on
2071,39.16,on
2071,38.58,on
2071,40.46,on
2072,39.3,on
2070,39.74,on
2074,39.16,on
2072,39.16,on
2071,38.87,on
2073,38.14,on
2074,38.58,on
2073,38.72,on
2072,38.72,on
2070,40.32,on
2072,38.87,on
2071,38.29,on
2073,39.3,on
2072,38.87,on
2072,38.72,on
2071,38.87,on
2072,38.72,on
2071,39.3,on
2069,39.16,on
2072,39.74,on
2069,39.16,on
2069,40.32,on
2073,39.59,on
2072,39.45,on
2069,39.16,on
2068,39.1,on
2069,39.45,on
2070,39.74,on
2069,39.74,on
2070,38.87,on
2069,40.46,on
2068,39.74,on
2070,39.3,on
2068,38.14,on
2070,39.74,on
2069,39.16,on
2069,39.3,on
2067,40.32,on
2071,39.16,on
2070,39.3,on
2069,39.16,on
2068,38,on
2070,39.74,on
2069,39.3,on
2068,39.3,on
2070,39.16,on
2069,39.3,on
2070,39.74,on
2072,40.3,on
2065,39.74,on
2067,39.88,on
2068,39.16,on
2070,39.74,on
2065,39.16,on
2069,39.74,on
2072,40.32,on
2068,40.32,on
2070,40.46,on
2065,40.32,on
2067,39.88,on
2067,39.88,on
2067,39.3,on
2068,39.74,on
2069,39.74,on
2068,40.46,on
2067,41.19,on
2063,40.3,on
2072,39.88,on
2064,39.88,on
2067,40.46,on
2069,40.32,on
2069,39.3,on
2068,39.88,on
2065,39.74,on
2072,40.3,on
2068,39.3,on
2067,39.45,on
2068,39.74,on
2068,40.32,on
2068,39.74,on
2064,40.46,on
2067,39.16,on
2067,39.59,on
2069,40.32,on
2068,40.3,on
2067,39.16,on
2068,40.46,on
2070,40.3,on
2067,39.3,on
2066,39.16,on
2068,39.74,on
2068,39.3,on
2066,40.46,on
2066,39.3,on
2065,40.3,on
2069,40.32,on
2067,40.32,on
2067,40.32,on
2070,40.3,on
2068,39.3,on
2068,39.88,on
2065,40.32,on
2069,39.88,on
2069,39.74,on
2068,38.87,on
2064,39.3,on
2068,39.88,on
2070,40.32,on
2066,40.46,on
2065,39.3,on
2065,40.32,on
2067,42.78,on
2068,39.74,on
2066,40.32,on
2066,39.16,on
2069,39.3,on
2066,39.74,on
2065,39.88,on
2067,41.19,on
2064,41.4,on
2068,38.58,on
2067,38.72,on
2067,38.87,on
2065,38.58,on
2068,38.72,on
2065,39.3,on
2068,38.72,on
2068,38.87,on
2068,39.16,on
2065,39.3,on
2068,39.45,on
2067,38.87,on
2068,40.32,on
2064,40.46,on
2069,39.74,on
2068,39.3,on
2065,41.48,on
2067,40.32,on
2070,39.74,on
2068,38.72,on
2070,39.16,on
2068,39.3,on
2067,39.16,on
2065,39.16,on
2068,39.45,on
2065,40.17,on
2065,39.88,on
2065,40.32,on
2067,39.88,on
2068,39.74,on
2066,40.46,on
2067,39.59,on
2068,39.74,on
2065,38.14,on
2065,39.88,on
2067,39.74,on
2066,40.3,on
2064,38.72,on
2067,40.32,on
2068,40.32,on
2067,39.74,on
2064,40.32,on
2065,39.3,on
2068,39.74,on
2066,40.46,on
2064,39.3,on
2066,39.88,on
2067,39.88,on
2067,39.74,on
2067,39.16,on
2067,39.74,on
2069,39.88,on
2067,40.32,on
2065,40.46,on
2068,40.46,on
2068,39.74,on
2066,40.46,on
2065,39.3,on
2066,39.88,on
2067,40.32,on
2066,39.74,on
2065,41.19,on
2067,40.3,on
2068,40.3,on
2065,40.32,on
2067,39.3,on
2067,39.88,on
2074,41.4,on
2071,39.74,on
2066,40.3,on
2069,39.88,on
2068,39.59,on
2066,39.88,on
2067,39.74,on
2068,40.3,on
2068,40.32,on
2065,39.88,on
2067,40.3,on
2067,39.74,on
2066,39.88,on
2067,40.3,on
2066,40.9,on
2068,40.32,on
2068,40.3,on
2068,39.74,on
2067,39.16,on
2067,40.32,on
2068,39.74,on
2069,40.46,on
2067,40.46,on
2069,39.88,on
2068,39.74,on
2064,40.9,on
2066,39.88,on
2068,39.88,on
2068,39.88,on
2068,39.74,on
2068,40.32,on
2065,39.16,on
2067,39.88,on
2068,39.3,on
2066,39.74,on
2066,39.3,on
2067,39.59,on
2070,39.74,on
2062,39.88,on
2067,40.32,on
2066,40.3,on
2066,40.46,on
2065,39.16,on
2067,40.3,on
2067,40.32,on
2067,41.48,on
2064,39.74,on
2065,38.72,on
2067,40.9,on
2065,39.88,on
2064,40.3,on
2065,39.59,on
2067,39.3,on
2066,38.58,on
2066,39.88,on
2068,39.45,on
2066,38.87,on
2066,38.87,on
2065,38.72,on
2067,38.87,on
2066,38.87,on
2065,39.1,on
2064,40.46,on
2067,39.16,on
2067,39.1,on
2064,38.58,on
2065,39.16,on
2063,39.3,on
2066,38.58,on
2067,38.58,on
2065,40.46,on
2066,39.3,on
2065,39.3,on
2067,39.74,on
2063,40.3,on
2066,39.16,on
2066,39.74,on
2066,39.16,on
2066,39.3,on
2067,39.88,on
2066,39.74,on
2065,39.3,on
2063,39.74,on
2066,39.88,on
2066,39.3,on
2066,39.74,on
2065,40.32,on
2067,39.74,on
2064,41.19,on
2064,39.3,on
2066,40.3,on
2067,38.87,on
2066,38.87,on
2066,40.9,on
2063,40.3,on
2066,38.72,on
2068,40.9,on
2066,40.32,on
2067,39.16,on
2068,39.59,on
2067,39.3,on
2066,40.17,on
2060,39.16,on
2064,39.88,on
2065,39.74,on
2067,40.46,on
2064,39.1,on
2067,39.74,on
2064,40.46,on
2067,40.32,on
2061,39.16,on
2060,39.88,on
2064,39.74,on
2065,39.88,on
2064,39.16,on
2065,39.3,on
2064,39.88,on
2066,40.32,on
2063,39.74,on
2063,40.32,on
2077,39.16,on
2065,39.3,on
2062,39.88,on
2066,39.74,on
2066,40.3,on
2065,39.88,on
2061,40.32,on
2065,39.74,on
2066,40.9,on
2065,40.32,on
2059,40.32,on
2064,40.3,on
2065,39.74,on
2066,40.46,on
2062,40.46,on
2064,39.88,on
2065,39.74,on
2065,39.88,on
2061,40.3,on
2064,39.74,on
2063,40.46,on
2064,39.74,on
2062,39.74,on
2065,41.33,on
2065,39.88,on
2066,40.3,on
2063,40.32,on
2066,40.9,on
2066,39.3,on
2064,38.58,on
2064,39.88,on
2066,39.88,on
2066,39.88,on
2066,40.32,on
2062,40.9,on
2066,40.32,on
2066,41.4,on
2066,39.88,on
2066,39.88,on
2066,39.88,on
2064,40.32,on
2066,39.88,on
2063,39.45,on
2065,40.46,on
2061,40.46,on
2066,40.61,on
2063,39.74,on
2065,38.14,on
2062,40.9,on
2065,40.3,on
2063,40.32,on
2064,38,on
2066,41.4,on
2063,39.45,on
2064,39.16,on
2064,38.14,on
2064,37.71,on
2066,40.46,on
2065,38.58,on
2064,39.16,on
2064,39.45,on
2066,39.74,on
2062,39.88,on
2066,39.16,on
2066,39.45,on
2065,40.32,on
2064,39.59,on
2065,39.16,on
2068,39.45,on
2064,40.32,on
2064,41.48,on
2065,39.3,on
2067,39.74,on
2064,39.3,on
2064,40.32,on
2067,39.16,on
2066,39.3,on
2065,39.3,on
2068,40.32,on
2066,39.74,on
2065,39.3,on
2064,40.17,on
2066,41.62,on
2064,39.88,on
2064,39.3,on
2068,40.46,on
2062,40.3,on
2065,39.74,on
2066,40.3,on
2062,40.17,on
2063,41.48,on
2067,40.3,on
2065,40.46,on
2062,40.46,on
2065,38.72,on
2066,39.74,on
2064,39.88,on
2065,40.32,on
2064,39.3,on
2067,39.74,on
2066,39.74,on
2065,39.88,on
2064,39.3,on
2068,39.88,on
2066,39.45,on
2067,40.32,on
2062,40.3,on
2064,40.3,on
2066,40.3,on
2065,40.17,on
2065,39.74,on
2062,39.74,on
2069,40.3,on
2063,40.3,on
2061,39.74,on
2065,40.32,on
2067,39.74,on
2066,39.3,on
2061,40.3,on
2056,42.35,on
2065,39.3,on
2065,40.32,on
2064,40.46,on
2065,40.32,on
2066,40.17,on
2065,39.88,on
2063,39.3,on
2067,40.46,on
2064,39.3,on
2066,40.32,on
2065,40.32,on
2066,39.74,on
2065,39.16,on
2062,40.32,on
2061,40.17,on
2067,39.74,on
2064,40.3,on
2062,40.46,on
2066,40.61,on
2064,40.3,on
2064,39.16,on
2064,39.88,on
2063,39.16,on
2066,40.17,on
2065,40.32,on
2064,39.88,on
2063,39.74,on
2070,39.74,on
2065,40.46,on
2065,39.45,on
2066,39.16,on
2065,39.3,on
2065,39.74,on
2063,40.3,on
2064,36.98,on
2067,39.3,on
2066,39.88,on
2066,39.74,on
2064,39.3,on
2066,39.74,on
2066,40.46,on
2065,40.3,on
2064,39.45,on
2065,40.46,on
2065,39.74,on
2067,40.3,on
2062,39.88,on
2068,37.56,on
2065,38.14,on
2064,39.3,on
2063,39.88,on
2064,39.88,on
2065,40.46,on
2066,40.32,on
2066,38.58,on
2064,39.3,on
2064,38.58,on
2064,40.3,on
2064,39.74,on
2066,39.16,on
2066,38.72,on
2065,39.74,on
2066,40.46,on
2065,38.87,on
2063,39.3,on
2066,40.46,on
2065,39.3,on
2066,39.16,on
2066,39.16,on
2065,40.46,on
2066,38.87,on
2066,38.72,on
2065,39.3,on
2066,39.88,on
2065,40.32,on
2069,39.16,on
2066,39.45,on
2065,39.74,on
2065,39.3,on
2067,40.3,on
2065,39.3,on
2066,39.74,on
2068,40.61,on
